Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11610,Dawn of Heroes,DS,2010,Role-Playing,Majesco Entertainment,70000.0,0.0,0.0,0.0,80000.0
11611,Imagine: My Restaurant,DS,2009,Simulation,Ubisoft,0.0,70000.0,0.0,10000.0,80000.0
11612,Gadget Racers,PS2,2000,Racing,Midas Interactive Entertainment,40000.0,30000.0,0.0,10000.0,80000.0
11613,Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003,Role-Playing,Sega,60000.0,20000.0,0.0,0.0,80000.0
11616,Cosmic Family,Wii,2007,Misc,Ubisoft,70000.0,0.0,0.0,10000.0,80000.0
11617,Whac-A-Mole,DS,2005,Puzzle,Zoo Digital Publishing,70000.0,0.0,0.0,10000.0,80000.0
11618,Auto Destruct,PS,1998,Action,Electronic Arts,40000.0,30000.0,0.0,10000.0,80000.0
11619,Backyard NFL Football '09,DS,2008,Sports,Atari,70000.0,0.0,0.0,10000.0,80000.0
11623,MLB Front Office Manager,PS3,2009,Sports,Take-Two Interactive,70000.0,0.0,0.0,10000.0,80000.0
11624,Ultimate Fighting Championship: Throwdown,GC,2002,Fighting,Ubisoft,60000.0,20000.0,0.0,0.0,80000.0
11626,Skeleton Warriors,PS,1996,Platform,Virgin Interactive,40000.0,30000.0,0.0,10000.0,80000.0
11627,Ford vs. Chevy,XB,2005,Racing,Global Star,60000.0,20000.0,0.0,0.0,80000.0
11628,Endgame,PS2,2002,Shooter,Empire Interactive,40000.0,30000.0,0.0,10000.0,80000.0
11630,The Dukes of Hazzard: Return of the General Lee,XB,2004,Racing,Ubisoft,60000.0,20000.0,0.0,0.0,80000.0
11632,Ultimate Duck Hunting,Wii,2009,Sports,Zoo Digital Publishing,70000.0,0.0,0.0,10000.0,80000.0
11635,WWE Crush Hour,GC,2003,Racing,THQ,60000.0,20000.0,0.0,0.0,80000.0
11636,Emily the Strange: Strangerous,DS,2011,Action,DTP Entertainment,40000.0,30000.0,0.0,10000.0,80000.0
11637,Aliens in the Attic,Wii,2009,Action,Playlogic Game Factory,70000.0,0.0,0.0,10000.0,80000.0
11639,Daniel X: The Ultimate Power,DS,2010,Action,THQ,70000.0,0.0,0.0,10000.0,80000.0
11641,World Championship Poker: Deluxe Series,DS,2005,Misc,505 Games,70000.0,0.0,0.0,10000.0,80000.0
11643,NHL Hitz 20-03,GC,2002,Sports,Midway Games,60000.0,20000.0,0.0,0.0,80000.0
11646,Infernal: Hell's Vengeance,X360,2009,Shooter,Playlogic Game Factory,60000.0,10000.0,0.0,10000.0,80000.0
11648,Salon Superstar,DS,2009,Simulation,505 Games,70000.0,0.0,0.0,0.0,80000.0
11649,Urban Reign,PS2,2005,Action,Namco Bandai Games,40000.0,30000.0,0.0,10000.0,80000.0
11652,Family Game Night 4: The Game Show,X360,2011,Misc,Electronic Arts,70000.0,0.0,0.0,10000.0,80000.0
11653,Resident Evil 3: Nemesis,GC,2003,Action,Capcom,60000.0,20000.0,0.0,0.0,80000.0
11654,All-Star Baseball 2004,GC,2003,Sports,Acclaim Entertainment,60000.0,20000.0,0.0,0.0,80000.0
11655,Madden NFL 08,GC,2007,Sports,Electronic Arts,60000.0,20000.0,0.0,0.0,80000.0
11657,Frogger Beyond,XB,2002,Platform,Konami Digital Entertainment,60000.0,20000.0,0.0,0.0,80000.0
11658,Man vs. Wild,Wii,2011,Action,Crave Entertainment,70000.0,0.0,0.0,0.0,80000.0
11660,Stuart Little 3: Big Photo Adventure,PS2,2005,Platform,Sony Computer Entertainment,40000.0,30000.0,0.0,10000.0,80000.0
11661,"Ni Hao, Kai-lan: Super Game Day",PS2,2009,Misc,Take-Two Interactive,40000.0,30000.0,0.0,10000.0,80000.0
11665,Pitfall: The Lost Expedition,GC,2004,Platform,Activision,60000.0,20000.0,0.0,0.0,80000.0
11666,Need for Speed Underground 2,PC,2004,Racing,Electronic Arts,0.0,60000.0,0.0,10000.0,80000.0
11667,No One Can Stop Mr. Domino!,PS,1998,Misc,JVC,40000.0,30000.0,0.0,0.0,80000.0
11668,Legend of the Guardians: The Owls of Ga'Hoole,X360,2010,Action,Warner Bros. Interactive Entertainment,60000.0,10000.0,0.0,10000.0,80000.0
11669,GT Advance 3: Pro Concept Racing,GBA,2002,Racing,THQ,50000.0,20000.0,0.0,0.0,80000.0
11670,PQ: Practical Intelligence Quotient,PSP,2005,Puzzle,D3Publisher,70000.0,0.0,0.0,10000.0,80000.0
11671,Duke Nukem: Land of the Babes,PS,2000,Shooter,Atari,40000.0,30000.0,0.0,0.0,80000.0
11674,Pac-Man World 3,PSP,2005,Platform,Namco Bandai Games,70000.0,0.0,0.0,10000.0,80000.0
11675,Monkey Hero,PS,1998,Action,Take-Two Interactive,40000.0,30000.0,0.0,0.0,80000.0
11676,Tokyo Beat Down,DS,2008,Action,Success,70000.0,0.0,0.0,10000.0,80000.0
11677,Krazy Ivan,PS,1995,Simulation,Psygnosis,40000.0,30000.0,0.0,0.0,80000.0
11678,Need for Speed: Most Wanted,PC,2012,Racing,Electronic Arts,0.0,60000.0,0.0,20000.0,80000.0
11680,The Lord of the Rings: The Battle for Middle-Earth,PC,2004,Strategy,Electronic Arts,10000.0,60000.0,0.0,10000.0,80000.0
11681,The Legend of Kage 2,DS,2008,Action,Square Enix,70000.0,0.0,0.0,0.0,80000.0
11683,World Party Games,Wii,2009,Misc,505 Games,70000.0,0.0,0.0,10000.0,80000.0
11685,Open Season,PSP,2006,Platform,Ubisoft,70000.0,0.0,0.0,10000.0,80000.0
11686,Animal Kingdom: Wildlife Expedition,Wii,2009,Adventure,Natsume,70000.0,0.0,0.0,10000.0,80000.0
11687,Brothers in Arms: Furious 4,PS3,2012,Shooter,Ubisoft,10000.0,50000.0,0.0,20000.0,80000.0
11688,Rogue Trooper: Quartz Zone Massacre,Wii,2009,Shooter,Reef Entertainment,70000.0,0.0,0.0,10000.0,80000.0
11689,Dragon Ball Z: The Legacy of Goku I & II,GBA,2005,Role-Playing,Atari,50000.0,20000.0,0.0,0.0,80000.0
11690,R: Racing Evolution,GC,2003,Racing,Namco Bandai Games,60000.0,20000.0,0.0,0.0,80000.0
11691,Crayola: Colorful Journey,Wii,2009,Misc,Crave Entertainment,70000.0,0.0,0.0,10000.0,80000.0
11692,Storybook Workshop,Wii,2009,Misc,Konami Digital Entertainment,70000.0,0.0,0.0,10000.0,80000.0
11693,World Tour Soccer 06,PSP,2006,Sports,Sony Computer Entertainment,70000.0,0.0,0.0,10000.0,80000.0
11694,Stella Deus: The Gate of Eternity,PS2,2004,Strategy,505 Games,40000.0,30000.0,0.0,10000.0,80000.0
11695,Vietcong: Purple Haze,XB,2004,Shooter,Gathering of Developers,60000.0,20000.0,0.0,0.0,80000.0
11696,Conflict: Desert Storm,GC,2003,Shooter,SCi,60000.0,20000.0,0.0,0.0,80000.0
11699,Titanic Mystery,DS,2010,Puzzle,PlayV,50000.0,20000.0,0.0,10000.0,80000.0
11701,P.T.O. IV: Pacific Theater of Operations,PS2,2002,Strategy,Tecmo Koei,40000.0,30000.0,0.0,10000.0,80000.0
11702,WipEout HD Fury,PS3,2009,Racing,Sony Computer Entertainment,0.0,60000.0,0.0,20000.0,80000.0
11704,Metal Gear Solid V: The Phantom Pain,PC,2015,Action,Konami Digital Entertainment,0.0,70000.0,0.0,0.0,80000.0
11706,Madden NFL 17,PS3,2016,Sports,Electronic Arts,50000.0,10000.0,0.0,10000.0,80000.0
11708,WRC 2: FIA World Rally Championship,X360,2011,Racing,Ubisoft,0.0,60000.0,0.0,10000.0,80000.0
11709,The Hustle: Detroit Streets,PSP,2005,Sports,Deep Silver,70000.0,0.0,0.0,10000.0,80000.0
11710,Codename: Kids Next Door: Operation S.O.D.A.,GBA,2004,Platform,Global Star,50000.0,20000.0,0.0,0.0,80000.0
11711,Far Cry Instincts Evolution,XB,2006,Shooter,Ubisoft,60000.0,20000.0,0.0,0.0,80000.0
11712,Pinball Hall of Fame: The Gottlieb Collection,XB,2004,Misc,Crave Entertainment,60000.0,20000.0,0.0,0.0,80000.0
11714,WRC 5: FIA World Rally Championship,PSV,2015,Sports,Bigben Interactive,0.0,60000.0,0.0,20000.0,80000.0
11715,Winter Sports 2011,Wii,2011,Sports,DTP Entertainment,0.0,60000.0,0.0,10000.0,80000.0
11716,Medal of Honor: Underground,GBA,2002,Shooter,Zoo Digital Publishing,50000.0,20000.0,0.0,0.0,80000.0
11717,Baroque,Wii,2008,Role-Playing,Rising Star Games,70000.0,0.0,0.0,0.0,80000.0
11720,Learn Geography,DS,2009,Misc,DreamCatcher Interactive,70000.0,0.0,0.0,10000.0,80000.0
11721,Divinity II: Ego Draconis,PC,2009,Role-Playing,DTP Entertainment,10000.0,50000.0,0.0,10000.0,80000.0
11723,Scooby-Doo! Unmasked,XB,2005,Platform,THQ,60000.0,20000.0,0.0,0.0,80000.0
11724,Shovel Knight,PS4,2015,Platform,Yacht Club Games,30000.0,30000.0,0.0,10000.0,80000.0
11725,SCORE International Baja 1000: The Official Game,PS3,2008,Racing,Activision,70000.0,0.0,0.0,10000.0,80000.0
11726,Driven,GC,2002,Racing,BAM! Entertainment,60000.0,20000.0,0.0,0.0,80000.0
11727,Dynasty Warriors 3,XB,2002,Action,THQ,60000.0,20000.0,0.0,0.0,80000.0
11728,My Fun Facts Coach,DS,2008,Misc,Ubisoft,70000.0,0.0,0.0,10000.0,80000.0
11729,Superman Returns,DS,2006,Action,Electronic Arts,70000.0,0.0,0.0,10000.0,80000.0
11732,Kung Fu Panda: Legendary Warriors,Wii,2008,Action,Activision,70000.0,0.0,0.0,0.0,80000.0
11733,MTV Music Generator 3: This Is the Remix,XB,2004,Misc,Codemasters,60000.0,20000.0,0.0,0.0,80000.0
11736,Backyard NBA Basketball,DS,2007,Sports,Atari,70000.0,0.0,0.0,10000.0,70000.0
11738,Party Pigs: Farmyard Games,Wii,2009,Misc,Data Design Interactive,70000.0,0.0,0.0,0.0,70000.0
11741,In The Groove,PS2,2005,Misc,RedOctane,40000.0,30000.0,0.0,10000.0,70000.0
11743,Beat City,DS,2010,Misc,THQ,70000.0,0.0,0.0,10000.0,70000.0
11744,Mega Man Legacy Collection,PS4,2016,Platform,Capcom,60000.0,0.0,0.0,10000.0,70000.0
11748,Torchlight,PC,2009,Role-Playing,JoWood Productions,0.0,60000.0,0.0,20000.0,70000.0
11749,Winter Sports 2: The Next Challenge,X360,2008,Sports,RTL,60000.0,10000.0,0.0,10000.0,70000.0
11750,Magic Pengel: The Quest for Color,PS2,2002,Role-Playing,Taito,40000.0,30000.0,0.0,10000.0,70000.0
11755,Buster Bros. Collection,PS,1997,Puzzle,Capcom,40000.0,30000.0,0.0,0.0,70000.0
11758,Futurama,PS2,2003,Platform,SCi,40000.0,30000.0,0.0,10000.0,70000.0
11760,The History Channel: Battle for the Pacific,PS3,2008,Shooter,Activision,70000.0,0.0,0.0,10000.0,70000.0
11762,Rayman 3: Hoodlum Havoc,XB,2003,Platform,Ubisoft,60000.0,20000.0,0.0,0.0,70000.0
11763,Again,DS,2009,Adventure,Ackkstudios,70000.0,0.0,0.0,0.0,70000.0
11765,Zumba Fitness Core,Wii,2012,Misc,505 Games,0.0,70000.0,0.0,10000.0,70000.0
11767,Generator Rex: Agent of Providence,PS3,2011,Action,Activision,50000.0,10000.0,0.0,10000.0,70000.0
11768,Jimmie Johnson's Anything With an Engine,PS3,2011,Racing,Konami Digital Entertainment,70000.0,0.0,0.0,10000.0,70000.0
11769,Super Ghouls 'n Ghosts,GBA,2002,Platform,Capcom,50000.0,20000.0,0.0,0.0,70000.0
11770,Boxing,PS,2000,Fighting,Midas Interactive Entertainment,40000.0,30000.0,0.0,0.0,70000.0
11771,NHL Open Ice,PS,1996,Sports,Midway Games,40000.0,30000.0,0.0,0.0,70000.0
11772,Jewel Link Chronicles: Legend of Athena,DS,2011,Puzzle,GSP,0.0,60000.0,0.0,10000.0,70000.0
11776,Sky Gunner,PS2,2001,Action,Sony Computer Entertainment,40000.0,30000.0,0.0,10000.0,70000.0
11777,Santa Claus Is Comin' to Town!,DS,2011,Puzzle,Crave Entertainment,70000.0,0.0,0.0,10000.0,70000.0
11778,And1 Streetball,XB,2006,Action,Ubisoft,60000.0,20000.0,0.0,0.0,70000.0
11779,Gladius,GC,2003,Strategy,Activision,60000.0,10000.0,0.0,0.0,70000.0
11780,Adventure Time: Finn & Jake Investigations,3DS,2015,Action,Little Orbit,20000.0,50000.0,0.0,10000.0,70000.0
11782,Jewel Time Deluxe,DS,2011,Puzzle,O-Games,40000.0,30000.0,0.0,10000.0,70000.0
11783,Picture Perfect Hair Salon,DS,2009,Simulation,505 Games,70000.0,0.0,0.0,10000.0,70000.0
11790,Overlord: Minions,DS,2009,Puzzle,Codemasters,70000.0,0.0,0.0,10000.0,70000.0
11792,Margot's Word Brain,DS,2008,Puzzle,Zoo Games,70000.0,0.0,0.0,10000.0,70000.0
11794,The Sims 3: Barnacle Bay,PC,2011,Simulation,Electronic Arts,70000.0,0.0,0.0,10000.0,70000.0
11795,Winx Club,GBA,2005,Shooter,Konami Digital Entertainment,50000.0,20000.0,0.0,0.0,70000.0
11802,ZhuZhu Pets: Quest for Zhu,DS,2011,Misc,Activision,70000.0,0.0,0.0,10000.0,70000.0
11803,SimCity 4: Deluxe Edition,PC,2003,Simulation,Electronic Arts,0.0,60000.0,0.0,10000.0,70000.0
11804,Bomberman Max 2: Red Advance,GBA,2002,Puzzle,Vivendi Games,50000.0,20000.0,0.0,0.0,70000.0
11805,Resident Evil Zero,XOne,2016,Action,Capcom,50000.0,20000.0,0.0,10000.0,70000.0
11806,Tropico 5,X360,2014,Simulation,Kalypso Media,30000.0,40000.0,0.0,10000.0,70000.0
11807,CSI: Dark Motives,DS,2007,Adventure,Ubisoft,50000.0,10000.0,0.0,10000.0,70000.0
11808,Speed Zone,Wii,2009,Racing,Bethesda Softworks,10000.0,50000.0,0.0,10000.0,70000.0
11809,Tomb Raider: Legend,DS,2006,Action,Eidos Interactive,40000.0,20000.0,0.0,10000.0,70000.0
11810,Godai: Elemental Force,PS2,2002,Action,3DO,40000.0,30000.0,0.0,10000.0,70000.0
11811,OK! Puzzle Stars,DS,2010,Puzzle,Ubisoft,0.0,60000.0,0.0,10000.0,70000.0
11812,Still Life,XB,2005,Adventure,Microids,50000.0,20000.0,0.0,0.0,70000.0
11813,Big Mutha Truckers 2,XB,2005,Racing,Empire Interactive,50000.0,20000.0,0.0,0.0,70000.0
11815,Goodbye Deponia,PC,2013,Adventure,Daedalic Entertainment,0.0,60000.0,0.0,10000.0,70000.0
11816,Uprising X,PS,1998,Action,3DO,40000.0,30000.0,0.0,0.0,70000.0
11817,SpongeBob's Truth or Square,X360,2009,Action,THQ,30000.0,40000.0,0.0,0.0,70000.0
11819,I-Ninja,XB,2003,Platform,Namco Bandai Games,50000.0,20000.0,0.0,0.0,70000.0
11820,Kengo: Legend of The 9,X360,2006,Fighting,Majesco Entertainment,60000.0,10000.0,0.0,10000.0,70000.0
11822,Kessen III,PS2,2004,Strategy,Tecmo Koei,40000.0,30000.0,0.0,10000.0,70000.0
11823,Harlem Globetrotters: World Tour,DS,2006,Sports,Zoo Digital Publishing,70000.0,0.0,0.0,10000.0,70000.0
11825,The King of Fighters Collection: The Orochi Saga,PSP,2008,Fighting,Ignition Entertainment,70000.0,0.0,0.0,0.0,70000.0
11826,Aero Elite: Combat Academy,PS2,2002,Simulation,Sega,40000.0,30000.0,0.0,10000.0,70000.0
11827,You Don't Know Jack,DS,2011,Misc,THQ,70000.0,0.0,0.0,10000.0,70000.0
11828,Damage Inc.: Pacific Squadron WWII,X360,2012,Simulation,Mad Catz,70000.0,0.0,0.0,10000.0,70000.0
11829,Cartoon Network: Punch Time Explosion XL,X360,2011,Fighting,Crave Entertainment,70000.0,0.0,0.0,0.0,70000.0
11830,Wrath Unleashed,PS2,2004,Strategy,LucasArts,40000.0,30000.0,0.0,10000.0,70000.0
11831,Beyond Good & Evil,GC,2003,Adventure,Ubisoft,60000.0,10000.0,0.0,0.0,70000.0
11832,Pong / Asteroids / Yars' Revenge,GBA,2005,Misc,Zoo Digital Publishing,50000.0,20000.0,0.0,0.0,70000.0
11833,Commandos 2: Men of Courage,XB,2002,Strategy,Eidos Interactive,50000.0,20000.0,0.0,0.0,70000.0
11836,Roll Away,PS,1998,Puzzle,Sony Computer Entertainment,40000.0,30000.0,0.0,0.0,70000.0
11839,Maximum Chase,XB,2002,Racing,Microsoft Game Studios,50000.0,20000.0,0.0,0.0,70000.0
11842,Spot Goes to Hollywood,PS,1996,Platform,Virgin Interactive,40000.0,30000.0,0.0,0.0,70000.0
11843,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016,Action,Activision,40000.0,20000.0,0.0,10000.0,70000.0
11844,G Darius,PS,1997,Shooter,THQ,40000.0,30000.0,0.0,0.0,70000.0
11846,The Wolf Among Us,XOne,2014,Adventure,Telltale Games,50000.0,20000.0,0.0,10000.0,70000.0
11847,Mucha Lucha! Mascaritas of the Lost Code,GBA,2003,Fighting,Ubisoft,50000.0,20000.0,0.0,0.0,70000.0
11848,Invizimals: The Alliance,PSV,2013,Action,Sony Computer Entertainment,0.0,50000.0,0.0,20000.0,70000.0
11849,Roogoo Attack!,DS,2009,Puzzle,SouthPeak Games,70000.0,0.0,0.0,0.0,70000.0
11850,Disney's Planes,3DS,2013,Simulation,Disney Interactive Studios,40000.0,30000.0,0.0,10000.0,70000.0
11851,Rugby League 3,Wii,2010,Sports,Alternative Software,0.0,60000.0,0.0,10000.0,70000.0
11853,Alvin and the Chipmunks,PS2,2007,Misc,Brash Entertainment,40000.0,30000.0,0.0,10000.0,70000.0
11854,Backyard Hockey,DS,2007,Sports,Atari,70000.0,0.0,0.0,10000.0,70000.0
11855,River King: Mystic Valley (US sales),DS,2007,Sports,Rising Star Games,70000.0,0.0,0.0,0.0,70000.0
11859,Blood Drive,PS3,2010,Racing,Activision,70000.0,0.0,0.0,0.0,70000.0
11861,Let's Paint,Wii,2010,Simulation,Zoo Games,70000.0,0.0,0.0,0.0,70000.0
11862,Squishy Tank,DS,2010,Puzzle,Natsume,70000.0,0.0,0.0,0.0,70000.0
11863,Discovery Kids: Parrot Pals,DS,2009,Simulation,505 Games,70000.0,0.0,0.0,0.0,70000.0
11864,Let's Ride! Friends Forever,DS,2008,Adventure,THQ,70000.0,0.0,0.0,0.0,70000.0
11865,Archer Maclean's 3D Pool,GBA,2003,Misc,Crave Entertainment,50000.0,20000.0,0.0,0.0,70000.0
11866,Tak: The Great Juju Challenge,XB,2005,Platform,THQ,50000.0,20000.0,0.0,0.0,70000.0
11867,Just Dance: Disney Party 2,X360,2015,Action,Ubisoft,50000.0,10000.0,0.0,10000.0,70000.0
11868,TMNT: Mutant Melee,GC,2005,Fighting,Konami Digital Entertainment,60000.0,10000.0,0.0,0.0,70000.0
11869,Pro Farm 1,PC,2011,Simulation,Excalibur Publishing,0.0,60000.0,0.0,10000.0,70000.0
11870,Combat: Task Force 121,XB,2005,Shooter,Zoo Digital Publishing,50000.0,20000.0,0.0,0.0,70000.0
11872,Goosebumps HorrorLand,PS2,2008,Adventure,Scholastic Inc.,40000.0,30000.0,0.0,10000.0,70000.0
11873,Rugby World Cup 2015,PS3,2015,Sports,Ubisoft,0.0,60000.0,0.0,10000.0,70000.0
11874,Exhibition Volume 4,XB,2003,Misc,Microsoft Game Studios,50000.0,20000.0,0.0,0.0,70000.0
11875,Petz Fantasy 3D,3DS,2011,Simulation,Ubisoft,70000.0,0.0,0.0,0.0,70000.0
11876,Viewpoint,PS,1995,Shooter,Electronic Arts,40000.0,30000.0,0.0,0.0,70000.0
11878,Disney's Donald Duck Advance,GBA,2001,Platform,Ubisoft,50000.0,20000.0,0.0,0.0,70000.0
11879,Dark Souls,PC,2012,Role-Playing,Namco Bandai Games,0.0,60000.0,0.0,10000.0,70000.0
11880,Stacked with Daniel Negreanu,PS2,2006,Misc,Myelin Media,40000.0,30000.0,0.0,10000.0,70000.0
11882,Circus Maximus: Chariot Wars,XB,2002,Racing,THQ,50000.0,20000.0,0.0,0.0,70000.0
11883,Mega Man Battle Network 5: Double Team DS (US sales),DS,2005,Role-Playing,Nintendo,70000.0,0.0,0.0,0.0,70000.0
11885,SNK Arcade Classics Vol. 1,Wii,2008,Misc,Ignition Entertainment,60000.0,0.0,0.0,10000.0,70000.0
11887,Fantasia: Music Evolved,X360,2014,Misc,Disney Interactive Studios,50000.0,10000.0,0.0,10000.0,70000.0
11889,Elements of Destruction,DS,2007,Strategy,THQ,70000.0,0.0,0.0,10000.0,70000.0
11890,Serious Sam: Next Encounter,PS2,2004,Shooter,Global Star,40000.0,30000.0,0.0,10000.0,70000.0
11891,Speed,Wii,2010,Racing,Unknown,40000.0,20000.0,0.0,10000.0,70000.0
11894,Tom Clancy's Ghost Recon 2,GC,2005,Shooter,Ubisoft,60000.0,10000.0,0.0,0.0,70000.0
11896,Robocalypse,DS,2008,Strategy,Tecmo Koei,70000.0,0.0,0.0,0.0,70000.0
11900,The Testament of Sherlock Holmes,PC,2012,Adventure,Focus Home Interactive,0.0,60000.0,0.0,10000.0,70000.0
11904,SpongeBob's Truth or Square,PSP,2009,Action,THQ,20000.0,40000.0,0.0,10000.0,70000.0
11905,Pitfall: The Lost Expedition,GBA,2003,Platform,Activision,50000.0,20000.0,0.0,0.0,70000.0
11906,All-Star Baseball 2004,GBA,2003,Sports,Acclaim Entertainment,50000.0,20000.0,0.0,0.0,70000.0
11907,Pac-Man and the Ghostly Adventures 2,WiiU,2014,Adventure,Namco Bandai Games,50000.0,20000.0,0.0,10000.0,70000.0
11908,Tom Clancy's Splinter Cell: Chaos Theory,DS,2005,Action,Ubisoft,60000.0,0.0,0.0,10000.0,70000.0
11910,"Flower, Sun, and Rain",DS,2008,Adventure,Rising Star Games,70000.0,0.0,0.0,10000.0,70000.0
11911,James Cameron's Dark Angel,XB,2002,Action,Vivendi Games,50000.0,20000.0,0.0,0.0,70000.0
11913,Moxie Girlz,DS,2011,Misc,GameMill Entertainment,70000.0,0.0,0.0,0.0,70000.0
11914,Dave Mirra BMX Challenge,PSP,2006,Sports,Oxygen Interactive,60000.0,0.0,0.0,10000.0,70000.0
11915,Hannspree Ten Kate Honda: SBK Superbike World Championship,PS2,2007,Racing,Black Bean Games,30000.0,30000.0,0.0,10000.0,70000.0
11916,Aqua Teen Hunger Force: Zombie Ninja Pro-Am,PS2,2007,Racing,Midway Games,30000.0,30000.0,0.0,10000.0,70000.0
11917,Alexi Lalas International Soccer,PS,1998,Sports,Take-Two Interactive,40000.0,30000.0,0.0,0.0,70000.0
11918,Operation Flashpoint: Red River,PC,2011,Shooter,Codemasters,10000.0,40000.0,0.0,10000.0,70000.0
11919,F.E.A.R. 2: Project Origin,PC,2009,Shooter,Warner Bros. Interactive Entertainment,10000.0,50000.0,0.0,10000.0,70000.0
11920,NCAA College Football 2K3,GC,2002,Sports,Sega,50000.0,10000.0,0.0,0.0,70000.0
11921,Monster Rancher Battle Card: Episode II,PS,2000,Action,Tecmo Koei,40000.0,30000.0,0.0,0.0,70000.0
11922,Karaoke Revolution Party,GC,2005,Misc,Konami Digital Entertainment,50000.0,10000.0,0.0,0.0,70000.0
11926,Jumper: Griffin's Story,PS2,2008,Action,Eidos Interactive,30000.0,30000.0,0.0,10000.0,70000.0
11927,Vampire Legends: Power of Three,DS,2010,Adventure,THQ,70000.0,0.0,0.0,0.0,70000.0
11929,Galerians: Ash,PS2,2002,Adventure,Sammy Corporation,30000.0,30000.0,0.0,10000.0,70000.0
11931,Haunting Ground,PS2,2005,Action,Capcom,30000.0,30000.0,0.0,10000.0,70000.0
11932,"Horrid Henry: The Good, The Bad and The Bugly",3DS,2011,Platform,Asylum Entertainment,0.0,60000.0,0.0,10000.0,70000.0
11933,Kane & Lynch 2: Dog Days,PC,2010,Shooter,Square Enix,0.0,60000.0,0.0,10000.0,70000.0
11935,Disney Sports Skateboarding,GBA,2002,Sports,Konami Digital Entertainment,50000.0,20000.0,0.0,0.0,70000.0
11936,Homie Rollerz,DS,2008,Racing,Destineer,70000.0,0.0,0.0,10000.0,70000.0
11937,Operation Darkness,X360,2007,Role-Playing,Success,70000.0,0.0,0.0,0.0,70000.0
11939,The Wolf Among Us,PSV,2014,Adventure,Telltale Games,50000.0,0.0,0.0,20000.0,70000.0
11941,Fantasy Aquarium by DS,DS,2008,Simulation,Mercury Games,70000.0,0.0,0.0,10000.0,70000.0
11942,"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",DS,2005,Misc,505 Games,70000.0,0.0,0.0,0.0,70000.0
11943,Damnation,X360,2009,Shooter,Codemasters,60000.0,10000.0,0.0,10000.0,70000.0
11945,Rock Band Country Track Pack 2,PS3,2011,Misc,MTV Games,70000.0,0.0,0.0,10000.0,70000.0
11946,Fable: The Lost Chapters,PC,2005,Role-Playing,Microsoft Game Studios,10000.0,50000.0,0.0,10000.0,70000.0
11947,Loons: The Fight For Fame,XB,2002,Action,Atari,50000.0,20000.0,0.0,0.0,70000.0
11948,Romance of the Three Kingdoms IX,PS2,2003,Strategy,Tecmo Koei,30000.0,30000.0,0.0,10000.0,70000.0
11949,Second Sight,XB,2004,Adventure,Codemasters,50000.0,20000.0,0.0,0.0,70000.0
11951,Totaled!,XB,2002,Racing,Rage Software,50000.0,20000.0,0.0,0.0,70000.0
11954,Showtime Championship Boxing,Wii,2007,Fighting,Zoo Digital Publishing,60000.0,0.0,0.0,10000.0,70000.0
11955,Rock Band Track Pack: Classic Rock,X360,2009,Misc,MTV Games,70000.0,0.0,0.0,10000.0,70000.0
11956,Open Season,Wii,2006,Platform,Ubisoft,60000.0,0.0,0.0,10000.0,70000.0
11957,Football Manager 2010,PC,2009,Sports,Sega,0.0,60000.0,0.0,10000.0,70000.0
11958,Dave Mirra BMX Challenge,Wii,2007,Sports,505 Games,60000.0,0.0,0.0,10000.0,70000.0
11959,Machine Head,PS,1996,Shooter,Eidos Interactive,40000.0,30000.0,0.0,0.0,70000.0
11960,Vanguard Bandits,PS,1998,Strategy,Human Entertainment,40000.0,30000.0,0.0,0.0,70000.0
11963,Bionicle Heroes,X360,2006,Shooter,Eidos Interactive,50000.0,10000.0,0.0,10000.0,70000.0
11965,Inversion,PS3,2012,Shooter,Namco Bandai Games,30000.0,30000.0,0.0,10000.0,70000.0
11966,Silent Hill: Origins,PS2,2008,Action,Konami Digital Entertainment,30000.0,30000.0,0.0,10000.0,70000.0
11967,Blast Radius,PS,1998,Action,Psygnosis,40000.0,30000.0,0.0,0.0,70000.0
11968,Zumba Fitness Core,X360,2012,Misc,505 Games,0.0,60000.0,0.0,10000.0,70000.0
11969,ESPN National Hockey Night,PS2,2001,Sports,Konami Digital Entertainment,30000.0,30000.0,0.0,10000.0,70000.0
11970,Rec Room Games,DS,2011,Sports,Destineer,70000.0,0.0,0.0,0.0,70000.0
